id,timestamp,likes,retweets
1312605468716683266,2020-10-04T04:08:25.000Z,5987,1599
1312424274054074369,2020-10-03T16:08:25.000Z,4701,1324
1312243078959333377,2020-10-03T04:08:24.000Z,4301,1223
1312059370772090880,2020-10-02T15:58:25.000Z,4033,1163
1311878173785759744,2020-10-02T03:58:24.000Z,4414,1323
1311694464839188482,2020-10-01T15:48:25.000Z,4046,1118
1311510754387001344,2020-10-01T03:38:25.000Z,4690,1355
1311327045742362626,2020-09-30T15:28:25.000Z,3888,1147
1311145849079173120,2020-09-30T03:28:24.000Z,5257,1570
1310964654554914816,2020-09-29T15:28:24.000Z,4620,1343
1310780944924774400,2020-09-29T03:18:25.000Z,4533,1224
1310597235466534914,2020-09-28T15:08:25.000Z,4725,1366
1310416039943995392,2020-09-28T03:08:24.000Z,4620,1323
1310234845033963521,2020-09-27T15:08:24.000Z,4658,1346
1310051135982628864,2020-09-27T02:58:25.000Z,4794,1322
1309867426427928576,2020-09-26T14:48:25.000Z,4177,1212
1309686230867738629,2020-09-26T02:48:24.000Z,4657,1354
1309479960218828807,2020-09-25T13:08:46.000Z,3817,1071
1309286095511789570,2020-09-25T00:18:25.000Z,3864,1141
1309104901570596867,2020-09-24T12:18:25.000Z,3510,1025
1308921192422801408,2020-09-24T00:08:25.000Z,3131,833
1308737482750558208,2020-09-23T11:58:25.000Z,3076,846
1308553771665043457,2020-09-22T23:48:25.000Z,3581,1077
1308372576809476096,2020-09-22T11:48:25.000Z,3353,1014
1308188865220542466,2020-09-21T23:38:25.000Z,4367,1317
1308007671098990592,2020-09-21T11:38:25.000Z,4104,1221
1307823961544237057,2020-09-20T23:28:25.000Z,4365,1326
1307642763966644225,2020-09-20T11:28:24.000Z,4130,1164
1307459057566052353,2020-09-19T23:18:25.000Z,4226,1195
1307275347948449792,2020-09-19T11:08:25.000Z,4437,1303
1307091636833353728,2020-09-18T22:58:25.000Z,4462,1333
1306910441885532160,2020-09-18T10:58:25.000Z,3344,1006
1306729246895869952,2020-09-17T22:58:24.000Z,4181,1252
1306545535696932864,2020-09-17T10:48:24.000Z,2985,851
1306361827958415361,2020-09-16T22:38:25.000Z,4408,1375
1306180632452698112,2020-09-16T10:38:25.000Z,3527,1109
1305996922940002305,2020-09-15T22:28:25.000Z,4014,1211
1305813241701052417,2020-09-15T10:18:32.000Z,3169,942
1305632033847341056,2020-09-14T22:18:28.000Z,3886,1260
1305450825456799747,2020-09-14T10:18:25.000Z,4642,1564
1305267114299842563,2020-09-13T22:08:25.000Z,4680,1374
1305083402928959489,2020-09-13T09:58:25.000Z,3985,1233
1304902208832647168,2020-09-12T21:58:25.000Z,5298,1551
1304721013956108289,2020-09-12T09:58:24.000Z,5744,1604
1304537338207440896,2020-09-11T21:48:33.000Z,4659,1398
1304356107943583745,2020-09-11T09:48:24.000Z,4121,1263
1304172400548904962,2020-09-10T21:38:25.000Z,5439,1630
1303991204007337984,2020-09-10T09:38:24.000Z,4706,1461
1303807495002087426,2020-09-09T21:28:25.000Z,4693,1406
1303623786596532224,2020-09-09T09:18:25.000Z,3415,1103
1303442592651247628,2020-09-08T21:18:25.000Z,4809,1549
1303259008149712897,2020-09-08T09:08:55.000Z,5344,1639
1303077802246373376,2020-09-07T21:08:52.000Z,4320,1303
1302896494832496640,2020-09-07T09:08:25.000Z,4474,1386
1302712782970707969,2020-09-06T20:58:25.000Z,4241,1246
1302531586412425218,2020-09-06T08:58:24.000Z,5182,1516
1302347877256245248,2020-09-05T20:48:25.000Z,4273,1232
1302164167101763585,2020-09-05T08:38:25.000Z,4139,1280
1301980457588994054,2020-09-04T20:28:25.000Z,4162,1174
1301799263232503810,2020-09-04T08:28:25.000Z,4370,1288
1301618068909678595,2020-09-03T20:28:25.000Z,3594,1082
1301434358226718720,2020-09-03T08:18:25.000Z,3876,1187
1301253162368667648,2020-09-02T20:18:24.000Z,4092,1238
1301069454630105088,2020-09-02T08:08:25.000Z,3928,1152
1300888260122730499,2020-09-01T20:08:25.000Z,4619,1349
1300704615533621249,2020-09-01T07:58:40.000Z,4440,1277
1300523355808948231,2020-08-31T19:58:25.000Z,4905,1392
1300342161687425025,2020-08-31T07:58:25.000Z,4917,1433
1300158450668838914,2020-08-30T19:48:25.000Z,4975,1397
1299974740346572801,2020-08-30T07:38:25.000Z,5181,1523
1299793545491030016,2020-08-29T19:38:24.000Z,4780,1369
1299612351214366720,2020-08-29T07:38:24.000Z,4893,1415
1299428641378635781,2020-08-28T19:28:24.000Z,4080,1143
1299247447001235458,2020-08-28T07:28:24.000Z,4793,1412
1299063738050506752,2020-08-27T19:18:25.000Z,4925,1459
1298880027342364672,2020-08-27T07:08:25.000Z,3920,1118
1298698833409564672,2020-08-26T19:08:25.000Z,4897,1379
1298515124341420035,2020-08-26T06:58:25.000Z,5856,1740
1298333929016090625,2020-08-25T18:58:25.000Z,4643,1357
1298152733560668161,2020-08-25T06:58:24.000Z,5324,1579
1297969024547147776,2020-08-24T18:48:25.000Z,4767,1340
1297787828512989186,2020-08-24T06:48:24.000Z,5308,1495
1297604119524409345,2020-08-23T18:38:25.000Z,5167,1455
1297420408610861056,2020-08-23T06:28:24.000Z,4963,1406
1297236697684598786,2020-08-22T18:18:24.000Z,5532,1582
1297052987643305985,2020-08-22T06:08:24.000Z,4733,1407
1296869278172557314,2020-08-21T17:58:25.000Z,4678,1368
1296688083207888898,2020-08-21T05:58:24.000Z,4600,1336
1296504381052006402,2020-08-20T17:48:26.000Z,4942,1410
1296323179867144193,2020-08-20T05:48:25.000Z,6061,1735
1296141984281829378,2020-08-19T17:48:24.000Z,4854,1425
1295958285229740036,2020-08-19T05:38:27.000Z,5117,1577
1295777080966361090,2020-08-18T17:38:25.000Z,5339,1513
1295595886886686720,2020-08-18T05:38:25.000Z,5033,1522
1295412177617268738,2020-08-17T17:28:25.000Z,5764,1742
1295228467315986432,2020-08-17T05:18:25.000Z,5829,1769
1295047271910985731,2020-08-16T17:18:25.000Z,4601,1350
1294866076770213888,2020-08-16T05:18:24.000Z,6804,2013
1294684882728374272,2020-08-15T17:18:24.000Z,5242,1602
1294503688178995200,2020-08-15T05:18:24.000Z,6055,1816
1294319980276850690,2020-08-14T17:08:25.000Z,4887,1528
1294136267567857664,2020-08-14T04:58:24.000Z,4489,1383
1293952562060767234,2020-08-13T16:48:25.000Z,4689,1459
1293771363937853442,2020-08-13T04:48:24.000Z,4471,1360
1293590169782824960,2020-08-12T16:48:24.000Z,3464,1043
1293408974390386688,2020-08-12T04:48:24.000Z,4922,1453
1293225264588165126,2020-08-11T16:38:24.000Z,4044,1103
1293041556048535552,2020-08-11T04:28:25.000Z,4152,1191
1292857844535046144,2020-08-10T16:18:24.000Z,4655,1298
1292676649062993921,2020-08-10T04:18:24.000Z,4687,1378
1292492941349576706,2020-08-09T16:08:25.000Z,3913,1082
1292311745147686912,2020-08-09T04:08:24.000Z,5298,1485
1292130551252516866,2020-08-08T16:08:24.000Z,4332,1207
1291946842675191808,2020-08-08T03:58:25.000Z,5121,1511
1291765648465567745,2020-08-07T15:58:25.000Z,4397,1324
1291584454385860611,2020-08-07T03:58:25.000Z,4054,1228
1291400747129745410,2020-08-06T15:48:25.000Z,5772,1630
1291219550755794945,2020-08-06T03:48:25.000Z,5049,1459
1291038356470669312,2020-08-05T15:48:25.000Z,4700,1321
1290857161833295872,2020-08-05T03:48:25.000Z,5240,1500
1290673452236656641,2020-08-04T15:38:25.000Z,5182,1441
1290492257326346240,2020-08-04T03:38:24.000Z,4784,1438
1290308550086909953,2020-08-03T15:28:25.000Z,5103,1410
1290127353419620352,2020-08-03T03:28:25.000Z,5127,1432
1289943641839095809,2020-08-02T15:18:24.000Z,6309,1783
1289759932070293506,2020-08-02T03:08:25.000Z,6175,1790
1289576222352056320,2020-08-01T14:58:25.000Z,6116,1740
1289392511924842496,2020-08-01T02:48:25.000Z,4966,1475
1289211318038409217,2020-07-31T14:48:25.000Z,4543,1452
1289030123052765185,2020-07-31T02:48:25.000Z,5250,1697
1288846417503703042,2020-07-30T14:38:26.000Z,4007,1208
1288665222518054915,2020-07-30T02:38:25.000Z,5262,1535
1288484025422708747,2020-07-29T14:38:25.000Z,4625,1400
1288302830772727814,2020-07-29T02:38:25.000Z,4549,1331
1288121635912822784,2020-07-28T14:38:24.000Z,5023,1494
1287940441971859462,2020-07-28T02:38:24.000Z,4883,1424
1287756839736750085,2020-07-27T14:28:50.000Z,4795,1379
1287573021633458176,2020-07-27T02:18:24.000Z,4646,1350
1287391826987618304,2020-07-26T14:18:24.000Z,5133,1545
1287208120394174464,2020-07-26T02:08:25.000Z,4647,1430
1287024408956219392,2020-07-25T13:58:25.000Z,3718,1107
1286840698495471616,2020-07-25T01:48:25.000Z,4229,1262
1286657000407957505,2020-07-24T13:38:28.000Z,3488,1113
1286473277112754182,2020-07-24T01:28:25.000Z,3451,1177
1286292081024139266,2020-07-23T13:28:24.000Z,4533,1380
1286108388842242048,2020-07-23T01:18:29.000Z,4824,1496
1285927177368862721,2020-07-22T13:18:25.000Z,3563,1062
1285743469575778305,2020-07-22T01:08:25.000Z,4561,1515
1285562271939342338,2020-07-21T13:08:24.000Z,3977,1252
1285378561487122432,2020-07-21T00:58:24.000Z,5468,1778
1285194852863442944,2020-07-20T12:48:25.000Z,5671,1758
1285013656707698698,2020-07-20T00:48:24.000Z,5755,1720
1284829949220790273,2020-07-19T12:38:25.000Z,5428,1550
1284648754814029826,2020-07-19T00:38:25.000Z,5813,1743
1284465057519341568,2020-07-18T12:28:28.000Z,4604,1377
1284283850877808643,2020-07-18T00:28:25.000Z,5174,1618
1284100140144394240,2020-07-17T12:18:25.000Z,4578,1516
1283908878917304322,2020-07-16T23:38:25.000Z,5362,1693
1283727682203787270,2020-07-16T11:38:24.000Z,5029,1736
1283543973999587329,2020-07-15T23:28:25.000Z,4149,1311
1283360280358064137,2020-07-15T11:18:29.000Z,4426,1470
1283179068133965824,2020-07-14T23:18:24.000Z,4753,1457
1282995360290549764,2020-07-14T11:08:25.000Z,4446,1336
1282811650312110081,2020-07-13T22:58:25.000Z,5122,1610
1282627939402764289,2020-07-13T10:48:25.000Z,5806,1809
1282446743075004416,2020-07-12T22:48:24.000Z,7238,2225
1282265548190093312,2020-07-12T10:48:24.000Z,5666,1749
1282084354198577153,2020-07-11T22:48:24.000Z,6603,2103
1281900644912300032,2020-07-11T10:38:24.000Z,5338,1673
1281716934929768450,2020-07-10T22:28:25.000Z,4183,1265
1281533225375080450,2020-07-10T10:18:25.000Z,4209,1427
1281352030192312321,2020-07-09T22:18:25.000Z,3353,1098
1281168345707012096,2020-07-09T10:08:31.000Z,6512,1974
1280987125274628100,2020-07-08T22:08:24.000Z,5235,1671
1280803426750865408,2020-07-08T09:58:27.000Z,5918,1798
1280622221501894661,2020-07-07T21:58:25.000Z,5603,1816
1280441025648099330,2020-07-07T09:58:24.000Z,7560,2193
1280257320199565316,2020-07-06T21:48:25.000Z,5480,1849
1280076119941812230,2020-07-06T09:48:24.000Z,6577,1944
1279892424467365889,2020-07-05T21:38:27.000Z,5980,1800
1279711222817062913,2020-07-05T09:38:26.000Z,6237,1933
1279527509625917441,2020-07-04T21:28:25.000Z,6815,2171
1279346314233421829,2020-07-04T09:28:25.000Z,4984,1584
1279165119449235458,2020-07-03T21:28:24.000Z,6435,2120
1278983925067657221,2020-07-03T09:28:24.000Z,3609,1305
1278800216142069760,2020-07-02T21:18:25.000Z,6005,2079
1278616506285334529,2020-07-02T09:08:25.000Z,6410,2072
1278432800216055808,2020-07-01T20:58:26.000Z,6239,1957
1278249086420955136,2020-07-01T08:48:25.000Z,4480,1459
1278067891414413312,2020-06-30T20:48:25.000Z,5551,1883
1277884191519264769,2020-06-30T08:38:27.000Z,4461,1659
1277700469721378817,2020-06-29T20:28:25.000Z,4796,1633
1277519274085617664,2020-06-29T08:28:24.000Z,4958,1814
1277335563264294915,2020-06-28T20:18:24.000Z,5845,2058
1277151857027186688,2020-06-28T08:08:25.000Z,7863,2523
1276970661768986637,2020-06-27T20:08:25.000Z,5891,1986
1276786952973496320,2020-06-27T07:58:25.000Z,4863,1752
1276605755341275136,2020-06-26T19:58:24.000Z,7388,2470
1276422045736337408,2020-06-26T07:48:25.000Z,3996,1493
1276240851493142528,2020-06-25T19:48:25.000Z,5198,1581
1276059657153503233,2020-06-25T07:48:24.000Z,6090,1837
1275875962371084289,2020-06-24T19:38:28.000Z,4660,1511
1275692237565952004,2020-06-24T07:28:25.000Z,7876,2345
1275511040923623427,2020-06-23T19:28:24.000Z,6000,1820
1275327332203540490,2020-06-23T07:18:25.000Z,6062,1938
1275143776026144775,2020-06-22T19:09:01.000Z,6378,2007
1274962427264851979,2020-06-22T07:08:24.000Z,6598,2043
1274778717647261697,2020-06-21T18:58:25.000Z,6106,1945
1274595007392026624,2020-06-21T06:48:25.000Z,6850,2125
1274413812968456192,2020-06-20T18:48:25.000Z,7751,2252
1274232617806807040,2020-06-20T06:48:24.000Z,5749,1880
1274048908004646915,2020-06-19T18:38:25.000Z,6448,2058
1273865196377956357,2020-06-19T06:28:24.000Z,6157,1959
1273684002164137990,2020-06-18T18:28:24.000Z,6322,2063
1273500292718395392,2020-06-18T06:18:24.000Z,5123,1843
1273319098286555138,2020-06-17T18:18:24.000Z,3332,1217
1273135392234110977,2020-06-17T06:08:25.000Z,4221,1560
1272951677000261632,2020-06-16T17:58:24.000Z,7484,2186
1272767965268754432,2020-06-16T05:48:24.000Z,2784,1077
1272584258725478402,2020-06-15T17:38:25.000Z,6470,2108
1272403061550579712,2020-06-15T05:38:24.000Z,5464,1811
1272219351802875905,2020-06-14T17:28:24.000Z,7493,2159
1272035641740726272,2020-06-14T05:18:24.000Z,3890,1318
1271851930315350017,2020-06-13T17:08:24.000Z,2679,902
1271668220290891776,2020-06-13T04:58:24.000Z,4683,1650
1271487025812836354,2020-06-12T16:58:24.000Z,2407,799
1271303317344456704,2020-06-12T04:48:25.000Z,3268,1208
1271119606690861056,2020-06-11T16:38:25.000Z,4016,1390
1270938411361284096,2020-06-11T04:38:24.000Z,3990,1400
1270754703203237888,2020-06-10T16:28:25.000Z,6284,2067
1270573507274051586,2020-06-10T04:28:24.000Z,1908,612
1270389799157932032,2020-06-09T16:18:25.000Z,6491,2068
1270206085530558465,2020-06-09T04:08:24.000Z,8361,2520
1270024891052568578,2020-06-08T16:08:24.000Z,6486,1891
1269843696851341312,2020-06-08T04:08:24.000Z,5887,1615
1269659986889768960,2020-06-07T15:58:24.000Z,2012,602
1269478791740559360,2020-06-07T03:58:24.000Z,3829,1371
1269295084975140866,2020-06-06T15:48:25.000Z,2977,1021
1269113888320163840,2020-06-06T03:48:24.000Z,3926,1447
1268930218221277187,2020-06-05T15:38:34.000Z,5474,1829
1268748987395379201,2020-06-05T03:38:25.000Z,454,110
1268567790706966529,2020-06-04T15:38:24.000Z,3071,1217
1268386596816125952,2020-06-04T03:38:24.000Z,651,152
1268202886628020224,2020-06-03T15:28:24.000Z,4774,1379
1268021691298582530,2020-06-03T03:28:24.000Z,464,89
1267837983757131776,2020-06-02T15:18:25.000Z,747,199
1267654273862701061,2020-06-02T03:08:25.000Z,641,156
1267473079288188928,2020-06-01T15:08:25.000Z,5881,1932
1267291884810108930,2020-06-01T03:08:25.000Z,1472,604
1267108173485355008,2020-05-31T14:58:24.000Z,689,158
1266926978474692610,2020-05-31T02:58:24.000Z,368,74
1266745783497437187,2020-05-30T14:58:24.000Z,5501,1628
1266562075670786048,2020-05-30T02:48:25.000Z,370,69
1266380881737940994,2020-05-29T14:48:25.000Z,481,109
1266199686052032518,2020-05-29T02:48:24.000Z,2449,541
1266015977206157314,2020-05-28T14:38:25.000Z,2696,1107
1265832328674316290,2020-05-28T02:28:39.000Z,9295,2294
1265648793363664897,2020-05-27T14:19:21.000Z,5238,1810
1265464846444879879,2020-05-27T02:08:25.000Z,24164,6770
1265283651064954886,2020-05-26T14:08:24.000Z,547,140
1265099942022045702,2020-05-26T01:58:25.000Z,345,57
1264916532875988992,2020-05-25T13:49:37.000Z,517,163
